"datetime_mountain","time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2","ch4","co2","nox","no","no2","co","o3","rd_particle_B","radon_B","radon_pCi","rd_particle_pCi","wdr_deg","wsp_ms","temp_f","relh_percent","solr","pressure_altcorr","rain","water_vapor_mr"
2024-05-02 03:05:00,2024-05-02 09:05:00,87.48,1.037,56.04,0.1668,0.006901,9.322,26.11,0.8254,0.7028,8.09,9.781,4.015,0.005444,2.249,1.79,0.9115,1.853,0.09315,0.5592,0.1471,0.933333333333333,0.2,2676.6,438.56,11.399,0.073,11.324,209.39,25.9,14,12.9,0.348,0.378,190.5,1.47,64.31,69,0,1006.5,0,9.9
2024-05-02 04:05:00,2024-05-02 10:05:00,117.7,1.584,69.56,0.2306,0.006901,10.68,29.61,0.8895,0.8454,9.789,11.92,5.166,0.005444,2.653,1.23,1.003,1.569,0.1075,0.5769,0.1775,1.01266666666667,0.2,2910.8,449.31,17.714,0.626,17.089,223.51,13.5,12.5,37.5,1.014,0.338,60.3,0.28,61.87,72.1,0,1006.8,0,9.5
2024-05-02 05:05:00,2024-05-02 11:05:00,114.8,1.656,66.16,0.2432,0.006901,9.9,26.95,0.9044,0.7193,8.483,10.33,4.486,0.005444,2.383,0.99,0.9535,1.614,0.109,0.553,0.1749,1.24355555555556,0.2,3020.9,452.79,22.342,2.598,19.746,233.73,10.7,5,25.6,0.692,0.135,82.5,0.89,61.98,60.4,0,1007.2,0,8
2024-05-02 06:05:00,2024-05-02 12:05:00,106.9,1.098,67.29,0.2262,0.01824,10.96,30.35,0.7602,0.7413,10.98,11.11,3.805,0.005444,1.558,0.8659,0.5368,0.9995,0.08251,0.3576,0.128,0.929833333333333,0.2,2697.9,449.72,25.57,2.835,22.737,285.9,16.8,21,32.6,0.881,0.567,15.8,1.28,65.9,36.8,3.1,1008,0,5.6
2024-05-02 07:05:00,2024-05-02 13:05:00,210.8,1.433,142.8,0.2965,0.02135,24.3,64.9,1.074,1.38,20.27,23.38,7.686,0.005444,2.711,1.338,0.8327,1.604,0.1282,0.5293,0.2179,1.29083333333333,0.648833333333333,3474.9,453.8,36.717,12.643,24.071,280.26,12.1,10.5,34.2,0.926,0.284,83.6,2.09,62.88,48.1,149.6,1008.9,0,6.5
2024-05-02 08:05:00,2024-05-02 14:05:00,131.7,1.014,86.34,0.1823,0.006901,14.78,38.49,0.6937,0.8203,11.74,13.35,4.442,0.005444,1.555,0.9203,0.4282,0.8278,0.06414,0.2425,0.08356,1.30805555555556,0.459722222222222,2810.9,437.14,21.804,7.963,13.841,206.76,23,17.5,32.7,0.883,0.473,60,2.54,66.93,38,361.8,1009.9,0,5.9
2024-05-02 09:05:00,2024-05-02 15:05:00,31.23,0.4284,18.59,0.06906,0.006901,3.063,7.644,0.2832,0.1832,2.279,2.436,0.7801,0.005444,0.279,0.3921,0.09056,0.2681,0.02663,0.07205,0.02132,1.56916666666667,0.249,2167.3,430.62,11.261,3.276,7.985,182.64,38.8,10.5,19.2,0.52,0.284,52.6,1.05,74.93,15,576.3,1010,0,3.1
2024-05-02 10:05:00,2024-05-02 16:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10072222222222,0.3805,2058,429.42,4.442,1.317,3.126,142.28,52.9,1,26.3,0.712,0.027,43.7,1.32,79.8,13,760.2,1010.1,0,3.1
2024-05-02 11:05:00,2024-05-02 17:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14088888888889,0.5525,2015.1,429.04,2.315,0.396,1.918,138.48,59.9,15.5,24.1,0.652,0.419,344.6,3.01,82.07,12,909,1009.7,0,3.1
2024-05-02 12:05:00,2024-05-02 18:05:00,1.727,0.6258,0.3955,0.008949,0.006901,0.06111,0.1367,0.1393,0.01404,0.06096,0.05708,0.02132,0.005444,0.007867,0.02473,0.003706,0.01432,0.003928,0.004058,0.00411,0.588055555555556,0.338722222222222,1979.7,428.5,0.632,0.337,0.306,111.3,65.9,10.5,15.1,0.407,0.284,310.5,5.24,84.37,9.1,998.1,1009.2,0,2.5
2024-05-02 13:05:00,2024-05-02 19:05:00,2.256,0.6376,0.8881,0.008949,0.006901,0.1413,0.349,0.1452,0.01052,0.1095,0.1188,0.04848,0.005444,0.0165,0.03057,0.003706,0.01621,0.003928,0.004058,0.00411,0.338,0.2,1984.6,428.54,0.822,0.176,0.646,116.74,67.4,7.5,15.3,0.414,0.203,279.4,4.08,85.73,8.3,1031.7,1008.4,0,2.4
2024-05-02 14:05:00,2024-05-02 20:05:00,3.483,0.6531,1.767,0.008949,0.006901,0.327,0.9339,0.1516,0.02051,0.4366,0.3199,0.08904,0.005444,0.02451,0.05874,0.00962,0.03079,0.003928,0.004058,0.00411,0.490944444444444,0.326666666666667,1992.1,428.7,1.647,0.684,0.989,112.71,65.8,6,15.3,0.413,0.162,338.6,3.94,85.96,9.6,990.7,1008,0,2.8
2024-05-02 15:05:00,2024-05-02 21:05:00,2.82,0.627,1.311,0.008949,0.006901,0.3677,1.537,0.1534,0.0433,1.247,0.6063,0.1174,0.005444,0.02511,0.05413,0.0106,0.0374,0.003928,0.004058,0.00411,0.312888888888889,0.253166666666667,1991.9,429,1.988,0.359,1.628,117.24,67.1,14.5,6.3,0.17,0.392,29.1,3.32,87.1,9,875.6,1007.1,0,2.7
2024-05-02 16:05:00,2024-05-02 22:05:00,3.075,0.1063,1.464,0.0204,0.006901,0.3802,1.483,0.1536,0.0443,1.095,0.6186,0.1326,0.005444,0.03575,0.07348,0.01544,0.05565,0.003928,0.004058,0.00411,0.719,0.634666666666667,1992.6,428.94,1.117,0.168,0.949,122.82,67.4,12,10.8,0.291,0.324,358.3,4.14,88.3,8.3,715.9,1006.3,0,2.6
2024-05-02 17:05:00,2024-05-02 23:05:00,4.256,0.1898,2.056,0.03372,0.006901,0.3717,1.098,0.1886,0.02372,0.4122,0.355,0.1055,0.005444,0.03212,0.06312,0.0134,0.03556,0.003928,0.004058,0.00411,NA,NA,1994.9,429.2,2.928,0.515,2.413,147.99,67,3.5,10.8,0.291,0.095,108.3,3.72,88.56,8,518.2,1005.9,0,2.6
2024-05-02 18:05:00,2024-05-03 00:05:00,24,0.2286,13.95,0.0436,0.006901,2.015,5.121,0.18,0.1129,1.484,1.5,0.4029,0.005444,0.1236,0.1385,0.03974,0.08994,0.003928,0.004058,0.00411,0.700117647058824,0.388055555555556,2127.1,429.38,6.497,1.087,5.409,125.7,65.7,5,24.5,0.663,0.135,89.7,3.12,88.5,8.2,295,1005.8,0,2.6
2024-05-02 19:05:00,2024-05-03 01:05:00,19.58,0.1719,13.37,0.03014,0.006901,2.627,7.414,0.1596,0.2365,2.615,3.317,1.848,0.005444,0.8508,0.2022,0.2443,0.2476,0.01109,0.08664,0.02174,0.458842105263158,0.265277777777778,2114.3,428.93,1.434,0.116,1.318,102.49,69,9,8.6,0.233,0.243,215.5,1.66,88.04,8,87.2,1006,0,2.5
2024-05-02 20:05:00,2024-05-03 02:05:00,5.673,0.6456,2.32,0.008949,0.006901,0.3967,0.9174,0.1518,0.01894,0.2727,0.2939,0.1223,0.01447,0.08797,0.02662,0.05262,0.02941,0.003928,0.004058,0.00411,0.476777777777778,0.290111111111111,2039.1,431.77,0.763,0.025,0.783,92.39,54.3,1,36.9,0.998,0.027,233.8,3.73,79.96,11,0,1006.7,0,2.7
2024-05-02 21:05:00,2024-05-03 03:05:00,56,0.6256,26.39,0.1075,0.006901,3.979,9.362,0.4291,0.1461,2.459,2.737,0.979,0.005444,0.426,0.0926,0.1342,0.1202,0.003928,0.03746,0.009244,0.576777777777778,0.266333333333333,2412.3,432.09,3.374,0.025,3.357,237.63,44.6,2,10.7,0.288,0.027,225.6,3.63,75.12,12,0,1007.6,0,2.5
2024-05-02 22:05:00,2024-05-03 04:05:00,24.34,0.2568,11.37,0.04486,0.006901,2.084,5.22,0.2733,0.09696,1.435,1.588,0.5974,0.005444,0.25,0.06676,0.08056,0.08018,0.003928,0.004058,0.00411,0.261944444444444,0.2,2198.9,430.12,1.052,0.025,1.045,98.84,44.9,4,8.4,0.226,0.108,228,3.92,71.62,13,0,1008.1,0,2.4
2024-05-02 23:05:00,2024-05-03 05:05:00,85.14,0.116,74.21,0.01921,0.006901,16.02,46.71,0.358,1.721,17.96,24.27,16.15,0.005444,8.644,1.358,2.204,2.291,0.06164,0.6925,0.1647,0.224722222222222,0.2,2406.9,430.44,4.662,0.025,4.705,100.37,43.8,1,10.8,0.292,0.027,219.3,2.73,71.02,13,0,1008.1,0,2.3
2024-05-03 00:05:00,2024-05-03 06:05:00,16.5,0.2596,10.12,0.04343,0.006901,1.778,4.564,0.2554,0.0914,1.333,1.478,0.4651,0.005444,0.1834,0.09733,0.06495,0.1307,0.003928,0.0324,0.009261,0.343555555555556,0.2,2113.8,429.73,8.54,0.025,8.535,132.3,33.2,4.5,26.4,0.712,0.122,299.8,0.84,67.23,14,0,1008.1,0,2.2
2024-05-03 01:05:00,2024-05-03 07:05:00,39.69,0.4419,23.31,0.08087,0.006901,3.441,8.713,0.3421,0.2012,2.533,2.755,0.9976,0.005444,0.3859,0.2144,0.1205,0.2617,0.02096,0.07076,0.02097,0.5205,0.2,2307.3,431.81,11.25,0.025,11.243,158.26,32.8,12,17.1,0.463,0.324,182.8,1.41,68.48,14.7,0,1008.4,0,2.4
2024-05-03 02:05:00,2024-05-03 08:05:00,356.4,1.053,223.2,0.1813,0.006901,34.01,86.49,0.8581,1.863,23.82,26.81,9.55,0.005444,3.421,2.18,1.075,1.98,0.1498,0.6335,0.2274,0.886444444444444,0.2,4164.2,451.38,27.971,1.031,26.94,205.27,6.6,15.5,23.8,0.643,0.419,11.3,3,62.88,20.8,0,1008.6,0,2.8
2024-05-03 03:05:00,2024-05-03 09:05:00,130.6,1.102,88.55,0.2493,0.01662,14.33,40.4,0.724,1.113,13.28,15.73,5.604,0.005444,1.983,1.314,0.6,1.168,0.09442,0.3573,0.1236,1.46511111111111,0.2,2736.9,441.53,22.271,0.674,21.598,224.86,11.1,7.5,17,0.46,0.203,53.6,1.54,63.13,56.9,0,1008.8,0,7.8
2024-05-03 04:05:00,2024-05-03 10:05:00,317.6,1.618,192.2,0.3271,0.01949,27.5,71.47,1.071,1.423,19.4,21.93,7.079,0.005444,2.684,2.067,0.9916,1.91,0.1622,0.6698,0.2612,1.52233333333333,0.2,4134.7,445.65,21.451,0.184,21.267,225.38,16.5,14.5,19.5,0.528,0.391,141.6,1.16,62.9,38.2,0,1009.1,0,5.2
2024-05-03 05:05:00,2024-05-03 11:05:00,361,1.721,223.6,0.3899,0.02098,43.06,128.1,1.21,3.55,48.61,59.82,22.27,0.005444,9.126,4.321,2.757,4.285,0.3032,1.559,0.4933,1.53861111111111,0.211166666666667,4623.5,445.14,23.912,0.091,23.821,247.89,10.7,23.5,33.4,0.902,0.635,221.9,2.46,60.37,46.2,0,1009.5,0,5.7
2024-05-03 06:05:00,2024-05-03 12:05:00,347.4,1.411,194,0.3009,0.01641,32.13,85.54,0.9767,1.786,25.59,30.21,10.43,0.005444,3.784,1.919,1.118,1.966,0.1425,0.6906,0.2236,1.36016666666667,0.224722222222222,4605.5,438.13,24.057,4.877,19.18,242.2,5.7,9.5,35.9,0.97,0.257,255.7,0.92,55.85,47.2,3.4,1009.8,0,5
2024-05-03 07:05:00,2024-05-03 13:05:00,262.2,2.218,169.6,0.3639,0.01827,28.61,74.08,1.02,1.413,21.6,24.85,8.001,0.005444,3.057,1.714,1.127,1.84,0.1425,0.7296,0.2334,1.36577777777778,0.321444444444444,3695.6,438.84,21.513,6.963,14.552,373.12,11,8.5,34.8,0.94,0.23,281.2,1.06,56.8,47.9,145.9,1010.4,0,5.2
2024-05-03 08:05:00,2024-05-03 14:05:00,151.2,2.103,93.78,0.4241,0.01938,14.42,39.87,1.591,0.8543,11.47,13.49,4.589,0.005444,1.807,1.218,0.6341,1.194,0.09677,0.4475,0.1609,2.4255,1.22633333333333,3075.3,446.52,26.404,9.079,17.328,252.88,24.2,26,10.7,0.29,0.703,162.8,3.01,65.64,68.2,352.7,1010.8,0,10.3
2024-05-03 09:05:00,2024-05-03 15:05:00,95.08,1.084,55.9,0.1858,0.006901,8.244,23.53,0.9902,0.6686,7.013,8.556,3.292,0.005444,1.38,1.945,0.5038,1.343,0.07424,0.3346,0.1134,2.62044444444444,2.64511111111111,2739.2,438.42,14.204,4.131,10.074,208.51,40.9,1,4.2,0.113,0.027,183,2.95,72.01,42.6,566.9,1010.9,0,7.9
2024-05-03 10:05:00,2024-05-03 16:05:00,69.95,1.067,43.64,0.1986,0.006901,6.966,19.95,0.7232,0.4769,6.049,7.191,2.506,0.005444,1.016,0.5932,0.3404,0.5913,0.05932,0.1923,0.0693,1.90716666666667,2.71472222222222,2492.9,436.33,12.389,3.142,9.248,195.04,51.9,9,13.1,0.354,0.243,161.6,4.16,77.64,25,752.2,1011.1,0,5.6
2024-05-03 11:05:00,2024-05-03 17:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40805555555556,1.57016666666667,2246.6,433.32,NA,NA,NA,168.5,62.8,14.5,15.2,0.411,0.392,133.4,2.67,82.73,14.2,897.8,1010.8,0,3.8
2024-05-03 12:05:00,2024-05-03 18:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0133,1.195,2141,430.67,NA,NA,NA,168.8,73.5,3,15.2,0.412,0.081,131,2.32,86.93,10.7,989.8,1010.1,0,3.2
2024-05-03 13:05:00,2024-05-03 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035.2,429.09,1.573,0.164,1.41,109.23,72.5,7,1,0.027,0.189,168.8,5.17,87.72,8.8,1020.6,1009.1,0,2.7
2024-05-03 14:05:00,2024-05-03 20:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320416666666667,0.25175,2027.9,429.21,0.908,0.064,0.842,116.14,73.7,3,4.2,0.114,0.081,154,4.4,89.44,8,978,1008.4,0,2.6
2024-05-03 15:05:00,2024-05-03 21:05:00,25.83,0.1666,21.73,0.03092,0.006901,4.839,14.64,0.1845,0.5289,5.902,7.773,4.568,0.005444,2.797,0.4027,0.9684,0.7973,0.03177,0.3771,0.1025,0.499941176470588,0.408631578947368,2091.1,429,7.93,3.398,4.533,106.74,62.3,7.5,17.7,0.478,0.203,226,7.21,91.46,7,884,1007.3,0,2.4
2024-05-03 16:05:00,2024-05-03 22:05:00,34.78,0.1797,30.06,0.0288,0.006901,7.38,23.44,0.2646,1.221,11.37,16,12.1,0.005444,8.842,0.963,3.87,2.488,0.1396,1.584,0.4392,0.527666666666667,0.2,2140.5,428.88,6.848,2.143,4.704,124.87,63.7,1,10.8,0.293,0.027,223.9,7.22,91.64,6,731.1,1006.5,0,2.1
2024-05-03 17:05:00,2024-05-03 23:05:00,25.53,0.6128,22.58,0.008949,0.006901,5.35,16.89,0.1927,0.6739,7.429,9.959,6.276,0.005444,4.245,0.5259,1.923,1.224,0.05826,0.659,0.16,NA,NA,2105.8,428.87,3.993,1.867,2.125,103.88,65.3,4.5,8.5,0.229,0.121,227.4,5.09,91.14,6,525.6,1006.1,0,2.1
2024-05-03 18:05:00,2024-05-04 00:05:00,12.68,0.1028,8.835,0.02019,0.006901,1.724,4.68,0.1718,0.09128,1.255,1.473,0.4994,0.005444,0.2005,0.05203,0.06567,0.0515,0.003928,0.01014,0.00411,0.651823529411765,0.310388888888889,2034.1,429.2,3.703,1.15,2.556,106.6,65.1,9,6.4,0.174,0.243,235.6,7.08,90.98,6,296.7,1005.9,0,2.1
2024-05-03 19:05:00,2024-05-04 01:05:00,1.347,0.6003,0.3716,0.008949,0.006901,0.06922,0.1609,0.1264,0.01378,0.07676,0.08057,0.05056,0.005444,0.02646,0.02419,0.01608,0.01179,0.003928,0.004058,0.00411,0.599055555555556,0.365944444444444,1974.7,428.61,0.191,0.025,0.345,109.03,64.6,7,1,0.027,0.189,244.8,4.01,89.5,6,94,1006.3,0,2
2024-05-03 20:05:00,2024-05-04 02:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598111111111111,0.352722222222222,2147.7,428.52,0.878,0.025,0.863,124.43,57.6,6.5,10.8,0.291,0.176,269.2,2.89,83.9,6.8,0,1006.9,0,1.9
2024-05-03 21:05:00,2024-05-04 03:05:00,46.34,0.6784,33.53,0.008949,0.006901,6.121,15.9,0.1853,0.2812,4.589,5.163,1.617,0.005444,0.6436,0.1749,0.203,0.2383,0.01166,0.07568,0.00411,0.593578947368421,0.343,2222.7,428.13,0.721,0.025,0.688,102.96,57.9,15.5,15.4,0.415,0.419,264.7,2.38,81.54,7.2,0,1007.4,0,1.8
2024-05-03 22:05:00,2024-05-04 04:05:00,80.64,0.7593,48.77,0.1605,0.006901,7.51,19.27,0.4091,0.4162,5.639,6.344,2.295,0.005444,0.9966,0.4637,0.3182,0.5362,0.03313,0.1582,0.0529,0.660333333333333,0.226,2591.5,442.93,14.893,0.823,14.07,152.53,26.7,2.5,21.9,0.591,0.068,81.4,4.64,73.46,19.4,0,1008.4,0,3.8
2024-05-03 23:05:00,2024-05-04 05:05:00,27.39,0.4999,15.98,0.07207,0.006901,2.259,6.426,0.4173,0.1696,1.855,2.096,0.7132,0.005444,0.3258,0.3139,0.1325,0.3153,0.03514,0.1107,0.04502,1.12105555555556,0.277555555555556,2207.5,436.5,7.098,0.067,7.024,166.42,39.9,12.5,10.8,0.291,0.338,117.5,5.79,72.14,53,0,1009.6,0,10
2024-05-04 00:05:00,2024-05-04 06:05:00,17.48,0.489,11.58,0.08566,0.006901,1.741,5.096,0.4493,0.1337,1.455,1.665,0.561,0.005444,0.2263,0.205,0.09428,0.1988,0.02434,0.07619,0.02836,1.09644444444444,0.2,2091.1,434.05,4.059,0.028,4.043,179,44.8,1,6.4,0.172,0.027,120.9,6.46,70.28,57.8,0,1010.2,0,10.2
2024-05-04 01:05:00,2024-05-04 07:05:00,27.81,0.4748,17.15,0.06808,0.006901,2.418,6.819,0.5213,0.1701,1.94,2.248,0.7661,0.005444,0.3141,0.2612,0.1126,0.24,0.02431,0.07374,0.0285,1.01066666666667,0.2,2171.6,433.17,3.921,0.025,3.966,186.68,47.9,1,10.8,0.291,0.027,133.4,5.34,68.44,54.4,0,1010.5,0,9
2024-05-04 02:05:00,2024-05-04 08:05:00,41.62,0.6453,25.65,0.1158,0.006901,4.015,10.8,0.471,0.2572,3.256,3.709,1.418,0.005444,0.6646,0.3458,0.2533,0.4,0.03193,0.1698,0.04988,1.06494444444444,0.2,2265.6,436.59,7.08,0.025,7.093,181.22,37.4,4,19.8,0.535,0.108,184.2,2.31,67.22,62.3,0,1010.7,0,9.9
2024-05-04 03:05:00,2024-05-04 09:05:00,114.4,0.6363,63.7,0.08857,0.006901,9.614,26.21,0.5518,0.6089,7.738,9.479,3.494,0.005444,1.41,0.6012,0.4318,0.6475,0.04161,0.2366,0.0734,1.07894444444444,1.22394444444444,2775.7,437.47,4.809,0.025,4.784,195.83,37.4,6,19.8,0.534,0.162,193.8,2.2,66.92,66.4,0,1010.2,0,10.5
2024-05-04 04:05:00,2024-05-04 10:05:00,54.46,0.5961,35.86,0.08834,0.006901,7.663,26.27,0.4344,0.9099,12.89,15.74,4.918,0.005444,1.732,1.693,0.4804,1.114,0.04731,0.2718,0.07592,1.03005555555556,2.32166666666667,2397.4,437.07,4.649,0.025,4.656,187.54,36.7,20,37.3,1.007,0.541,201.8,2,66.92,66.8,0,1009.9,0,10.5
2024-05-04 05:05:00,2024-05-04 11:05:00,44.98,0.678,27.79,0.09613,0.006901,4.763,15.38,0.4791,0.6168,6.41,7.871,2.585,0.005444,0.9784,1.981,0.3184,1.525,0.0584,0.3097,0.0955,0.927944444444444,1.839,2391.7,437.56,5.218,0.025,5.209,187.16,37,7.5,10.8,0.29,0.203,197.6,2.18,66.86,67,0,1009.9,0,10.5
2024-05-04 06:05:00,2024-05-04 12:05:00,58.76,0.793,33.84,0.1294,0.006901,5.241,14.52,0.4617,0.343,4.318,5.188,1.751,0.005444,0.6538,0.3682,0.2052,0.3291,0.02375,0.129,0.04362,0.868722222222222,0.828722222222222,2401,438.13,5.65,0.025,5.645,205.6,32,9,19.5,0.526,0.243,193.1,2.29,64.25,70.7,2.4,1010.3,0,10.1
2024-05-04 07:05:00,2024-05-04 13:05:00,154,0.8275,94.57,0.1402,0.006901,16.48,49.14,0.7628,1.349,18.26,22.22,9.344,0.005444,4.02,1.151,1.234,1.438,0.07535,0.565,0.1573,1.05294444444444,0.596777777777778,3069.3,439.47,12.051,1.37,10.682,206.92,28.5,11,26,0.702,0.297,318.8,0.79,65.41,69.7,117,1011.2,0,10.4
2024-05-04 08:05:00,2024-05-04 14:05:00,35.14,0.698,22.13,0.09479,0.006901,3.733,10.34,0.4692,0.245,3.19,3.823,1.354,0.005444,0.5391,0.3554,0.1901,0.3105,0.02218,0.1244,0.03984,1.03938888888889,2.64594444444444,2264.5,436.39,10.683,2.123,8.563,207.92,36.8,1,6.3,0.17,0.027,163.2,2.49,68.95,70.8,209.2,1011.3,0,12
2024-05-04 09:05:00,2024-05-04 15:05:00,38.93,0.7706,23.57,0.114,0.006901,3.844,10.51,0.4743,0.2466,3.159,3.729,1.31,0.005444,0.5285,0.3797,0.1842,0.3114,0.02932,0.1176,0.03796,1.131,3.59311111111111,2279.6,436.29,10.156,2.971,7.184,216.38,38.3,8.5,7.1,0.191,0.23,142.4,2.84,71.08,69.3,536.6,1011.6,0,12.6
2024-05-04 10:05:00,2024-05-04 16:05:00,36.87,0.71,23.07,0.1067,0.006901,3.791,10.29,0.4791,0.2181,2.958,3.425,1.102,0.005444,0.4199,0.3551,0.1421,0.2665,0.02785,0.08971,0.03467,0.959833333333333,2.48533333333333,2247.3,434.29,7.798,2.101,5.697,206.16,46.6,4.5,15.2,0.411,0.122,327.7,3.43,73.75,64.6,617.8,1012.1,0,12.8
2024-05-04 11:05:00,2024-05-04 17:05:00,26.04,0.3979,16.22,0.05339,0.006901,2.495,6.68,0.3709,0.1636,1.947,2.184,0.711,0.005444,0.2575,0.3501,0.08884,0.267,0.02748,0.05544,0.019,1.52488888888889,1.06355555555556,2164.3,433.98,3.036,0.763,2.272,203.5,54.1,2,15.2,0.412,0.027,313.9,7.74,75.44,53.6,847.4,1012.1,0,11.2
2024-05-04 12:05:00,2024-05-04 18:05:00,15.76,0.2335,9.741,0.03198,0.006901,1.478,3.899,0.3039,0.09666,1.145,1.191,0.3663,0.005444,0.1314,0.2489,0.04918,0.1734,0.02359,0.03435,0.00411,1.11311111111111,0.4355,2087.8,431.36,1.644,0.316,1.328,170.5,51.7,8.5,19.9,0.537,0.23,332.8,7.9,78.14,44.6,619.3,1011.7,0,10.2
2024-05-04 13:05:00,2024-05-04 19:05:00,10.01,0.1857,6.207,0.02682,0.006901,0.9225,2.561,0.2747,0.06212,0.8408,0.7972,0.233,0.005444,0.0806,0.1827,0.02531,0.1012,0.01214,0.004058,0.00411,0.861111111111111,0.319111111111111,2069.2,431.19,1.427,0.215,1.211,157.92,49.2,5,29.4,0.794,0.135,29,6.79,78.44,43.9,506.7,1011.6,0,10.2
2024-05-04 14:05:00,2024-05-04 20:05:00,11.34,0.1772,7.001,0.02734,0.006901,1.085,3.139,0.2801,0.08101,1.262,1.002,0.2654,0.005444,0.08445,0.1897,0.03256,0.1122,0.0197,0.004058,0.00411,0.910222222222222,0.300611111111111,2061.9,431.64,1.807,0.39,1.417,161.29,51.9,7,12.9,0.348,0.189,23.8,5.58,79.8,42.3,382.7,1010.6,0,10.3
2024-05-04 15:05:00,2024-05-04 21:05:00,9.001,0.2004,6.192,0.03174,0.006901,0.8535,2.486,0.2962,0.06893,0.6791,0.6965,0.1916,0.02033,0.06501,0.1418,0.02897,0.07927,0.01708,0.004058,0.00411,1.05616666666667,0.412,2035.1,434.25,1.618,0.402,1.216,179.86,47.6,5,6.4,0.172,0.135,67.8,9.36,77.11,52.6,610.8,1010.7,0,11.7
2024-05-04 16:05:00,2024-05-04 22:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937055555555556,0.385833333333333,2040.3,437.86,3.66,1.047,2.612,168.53,42.9,5.5,10.6,0.287,0.149,49.6,9.33,72.24,60.6,662.2,1010.4,0,11.4
2024-05-04 17:05:00,2024-05-04 23:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833166666666667,0.326888888888889,2055,437.88,NA,NA,NA,151.59,42.8,1,27.3,0.739,0.027,57.1,8.75,72.67,59.2,465.9,1010.3,0,11.4
2024-05-04 18:05:00,2024-05-05 00:05:00,11.04,0.2178,6.843,0.04347,0.006901,1.038,2.794,0.2495,0.08477,0.8739,1,0.393,0.02763,0.154,0.1606,0.05695,0.1234,0.01639,0.03325,0.00411,0.682833333333333,0.2,2057.8,435.87,2.353,0.45,1.903,151.4,48.7,1,8.6,0.232,0.027,77.8,8.47,74.03,56.7,256.1,1009.1,0,11.4
2024-05-04 19:05:00,2024-05-05 01:05:00,10.72,0.2071,7.432,0.03501,0.006901,1.259,3.512,0.2523,0.09601,1.098,1.221,0.3966,0.04064,0.1492,0.1692,0.06283,0.139,0.02159,0.03365,0.01304,1.07238888888889,0.358277777777778,2072.1,434.7,3.403,0.509,2.893,140.88,39.2,1,24.4,0.66,0.027,49.2,6.68,70.65,61.6,52.4,1010.4,0,11
2024-05-04 20:05:00,2024-05-05 02:05:00,9.846,0.2698,6.518,0.04707,0.006901,1.039,2.69,0.2598,0.06856,0.8065,0.8394,0.2676,0.03734,0.09767,0.1324,0.03938,0.1035,0.003928,0.02574,0.00411,1.03111111111111,0.211666666666667,2070.6,434.95,2.717,0.157,2.561,137.68,34.6,1,4.1,0.111,0.027,41.1,7.07,67.34,67.4,0,1010.2,0,10.8
2024-05-04 21:05:00,2024-05-05 03:05:00,13.57,0.2794,8.56,0.06226,0.006901,1.403,3.57,0.2819,0.09102,1.086,1.16,0.4081,0.01142,0.1666,0.1673,0.06958,0.1513,0.01864,0.06631,0.02158,0.939222222222222,0.2,2092.3,436.13,5.068,0.221,4.847,133.97,29.6,8,26.6,0.718,0.216,45.2,3.06,65.84,70,0,1011.5,0,10.6
2024-05-04 22:05:00,2024-05-05 04:05:00,16.04,0.2144,10.61,0.06023,0.006901,1.794,4.585,0.2509,0.1074,1.376,1.465,0.4522,0.005444,0.1559,0.1504,0.05467,0.1352,0.01577,0.04422,0.00411,0.851388888888889,0.2,2090.8,436.25,3.574,0.037,3.547,141.74,34.5,10,10.6,0.287,0.27,60.3,2.31,65.26,71.2,0,1012.4,0,10.6
2024-05-04 23:05:00,2024-05-05 05:05:00,17.99,0.3486,12.5,0.07775,0.006901,1.883,5.106,0.3044,0.13,1.424,1.5,0.426,0.005444,0.1432,0.2324,0.05335,0.1855,0.02244,0.05096,0.01706,0.826722222222222,0.2,2090.6,436.78,4.964,0.103,4.864,147.23,30.1,1,21.7,0.586,0.027,16.2,2.2,63.76,74,0,1012.8,0,10.4
