"time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2"
"YYYY-MM-DD HH:mm","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb"
"2024-01-23 02:05:00",23.38,0.4662,17.44,0.1085,0.00695,3.173,8.493,0.6404,0.1851,2.83,3.221,1.217,0.005463,0.545,0.2295,0.1777,0.3486,0.03385,0.1273,0.04298,1.4439444444444445,0.2
"2024-01-23 03:05:00",99.93,0.605,59.19,0.1557,0.02066,9.373,23.37,0.7976,0.3891,6.365,7.145,2.281,0.005463,0.8996,0.3226,0.2886,0.4661,0.0431,0.1922,0.05551,1.0494444444444444,0.2
"2024-01-23 04:05:00",61.02,0.7976,40.81,0.08399,0.00695,7.529,19.76,0.9335,0.4015,6.287,7.245,2.439,0.005463,0.9219,0.4385,0.279,0.5112,0.04664,0.1924,0.06328,0.572388888888889,0.2
"2024-01-23 05:05:00",204.8,2.073,124.2,0.3764,0.03227,23.43,64.01,1.574,1.346,23.31,27.03,8.894,0.005463,2.764,1.623,0.633,1.45,0.088,0.4007,0.1162,0.7456111111111111,0.2
"2024-01-23 06:05:00",615.4,2.608,341.2,0.4432,0.02436,70.09,176.6,2.38,2.736,48.66,56.36,19.05,0.005463,7.111,2.553,2.212,2.716,0.1551,1.1,0.3059,1.6097777777777778,0.4457222222222222
"2024-01-23 07:05:00",324.3,2.169,210.0,0.3776,0.02439,40.9,110.5,1.707,2.067,36.3,41.72,12.21,0.005463,4.399,2.491,1.476,2.242,0.1652,0.8962,0.3184,1.7829444444444442,0.3078235294117647
"2024-01-23 08:05:00",186.5,1.066,107.5,0.1936,0.01715,18.96,48.04,1.31,0.8113,13.78,15.29,4.356,0.005463,1.486,0.9213,0.4619,1.071,0.09283,0.3971,0.1341,0.7236666666666667,0.2
"2024-01-23 09:05:00",168.2,1.314,106.2,0.2448,0.03542,17.88,44.35,1.635,0.707,12.31,13.69,4.152,0.005463,1.528,0.6917,0.5406,0.7913,0.07014,0.3708,0.1185,0.7322222222222222,0.2
"2024-01-23 10:05:00",131.6,1.666,73.38,0.1433,0.01873,12.62,31.7,1.65,0.6221,9.814,11.18,3.877,0.005463,1.666,0.9101,0.5919,0.8583,0.06649,0.3943,0.1314,0.8034444444444444,0.2141666666666667
"2024-01-23 11:05:00",230.6,1.028,166.3,0.1396,0.00695,31.93,83.05,1.225,1.551,25.83,29.72,8.703,0.005463,2.377,1.646,0.5339,1.556,0.1142,0.4172,0.1351,0.5463888888888889,0.2
"2024-01-23 12:05:00",293.2,1.454,202.6,0.2544,0.03007,38.43,98.27,1.496,1.692,29.32,33.02,9.471,0.005463,2.717,1.369,0.6512,1.302,0.09922,0.4466,0.1384,0.8160555555555555,0.25983333333333336
"2024-01-23 13:05:00",251.2,2.229,163.8,0.4797,0.05401,27.74,72.89,1.765,1.354,21.56,24.69,7.843,0.02148,2.695,1.312,0.7993,1.595,0.1844,0.6752,0.239,1.8170555555555556,0.5568888888888889
"2024-01-23 14:05:00",311.0,2.873,197.8,0.5733,0.04931,34.73,90.32,2.047,1.668,26.44,30.51,9.663,0.01603,3.338,1.703,1.037,1.767,0.1727,0.7486,0.2624,2.3539444444444446,0.941
"2024-01-23 15:05:00",122.0,1.003,68.31,0.2075,0.01452,14.3,40.38,0.8406,0.8075,14.59,16.18,4.887,0.005463,2.171,1.321,0.6505,1.029,0.07089,0.409,0.1236,1.5650555555555554,0.470764705882353
"2024-01-23 16:05:00",35.7,1.431,23.5,0.374,0.02517,5.437,15.39,1.094,0.207,4.98,5.112,0.8712,0.005463,0.2308,0.2776,0.06629,0.1177,0.004008,0.02091,0.004163,0.34950000000000003,0.5807647058823528
"2024-01-23 17:05:00",15.68,0.08033,8.442,0.04254,0.00695,1.483,3.997,0.2781,0.1412,1.477,1.929,0.998,0.005463,0.4348,0.1295,0.1142,0.1325,0.004008,0.05277,0.004163,1.245611111111111,0.46749999999999997
"2024-01-23 18:05:00",3.166,0.01138,1.416,0.008949,0.00695,0.2356,0.5826,0.2317,0.01115,0.1735,0.1858,0.05948,0.005463,0.01998,0.05848,0.01448,0.02539,0.004008,0.004127,0.004163,0.4692,0.2
"2024-01-23 19:05:00",8.55,0.06223,4.146,0.02822,0.00695,0.7982,2.31,0.2602,0.08632,0.91,1.107,0.5994,0.005463,0.5151,0.1635,0.2879,0.1979,0.01552,0.1321,0.04012,0.26816666666666666,0.2
"2024-01-23 20:05:00",4.867,0.1091,2.427,0.05254,0.00695,0.5142,1.461,0.2835,0.02712,0.5264,0.5542,0.1205,0.005463,0.08919,0.09068,0.1048,0.05261,0.004008,0.05546,0.004163,0.23958823529411766,0.2
"2024-01-23 21:05:00",3.843,0.01138,2.068,0.008949,0.00695,0.3859,1.072,0.2545,0.02208,0.3186,0.3438,0.1223,0.005463,0.04744,0.06448,0.017,0.02873,0.004008,0.004127,0.004163,0.2,0.2
"2024-01-23 22:05:00",12.72,0.02912,7.928,0.03082,0.00695,1.303,3.287,0.3064,0.07269,0.9211,0.9659,0.2847,0.005463,0.104,0.146,0.03675,0.1001,0.009871,0.009641,0.004163,0.3343125,0.2
"2024-01-23 23:05:00",11.57,0.01138,7.099,0.02598,0.00695,1.216,3.445,0.2754,0.1033,1.124,1.262,0.472,0.005463,0.1426,0.1536,0.03882,0.1045,0.00947,0.004127,0.004163,0.46205555555555555,0.2
"2024-01-24 00:05:00",14.96,0.1293,9.088,0.05459,0.00695,1.552,3.923,0.3713,0.07839,1.157,1.123,0.3266,0.005463,0.1162,0.156,0.04459,0.1358,0.01837,0.04319,0.0179,0.5933333333333333,0.2
"2024-01-24 01:05:00",57.83,0.1832,31.81,0.07802,0.00695,4.807,11.7,0.3678,0.2273,3.144,3.356,0.9895,0.005463,0.3003,0.3798,0.08057,0.2497,0.02406,0.06427,0.01832,0.76625,0.2
"2024-01-24 02:05:00",42.71,0.5179,28.29,0.1367,0.00695,4.55,12.45,0.4844,0.2799,3.521,4.221,1.531,0.005463,0.6944,0.3297,0.2763,0.5071,0.05848,0.214,0.0838,0.5346875,0.2
"2024-01-24 03:05:00",7.204,0.5494,4.489,0.1409,0.00695,1.388,4.334,0.6214,0.09095,1.629,1.655,0.2343,0.005463,0.05016,0.1953,0.02199,0.04587,0.004008,0.004127,0.004163,0.2764375,0.2
"2024-01-24 04:05:00","","","","","","","","","","","","","","","","","","","","",0.39793333333333336,0.2
"2024-01-24 05:05:00","","","","","","","","","","","","","","","","","","","","",0.35433333333333333,0.2
"2024-01-24 06:05:00",70.09,0.8935,46.31,0.1934,0.00695,8.335,21.21,0.9525,0.3897,6.182,7.056,2.34,0.005463,0.8354,0.4354,0.236,0.4318,0.03425,0.1566,0.05516,0.4453333333333333,0.2
"2024-01-24 07:05:00",88.88,1.121,52.83,0.2503,0.01522,9.702,24.54,0.9208,0.446,7.417,8.801,2.999,0.005463,1.192,0.5329,0.4668,0.6411,0.07298,0.3457,0.1235,0.6526666666666667,0.2
"2024-01-24 08:05:00",124.9,1.113,85.94,0.2367,0.01713,16.26,41.76,0.8861,0.724,12.46,14.83,4.831,0.005463,1.811,0.8588,0.7029,1.01,0.1587,0.6031,0.2398,0.6514666666666666,0.2
"2024-01-24 09:05:00",194.5,1.368,133.5,0.2355,0.01625,24.84,64.41,1.064,1.113,19.12,22.38,7.129,0.005463,2.842,1.46,1.227,1.936,0.229,1.023,0.4121,0.9066,0.2
"2024-01-24 10:05:00",225.0,1.612,157.7,0.2904,0.02041,29.18,76.03,1.387,1.279,22.51,26.89,8.518,0.005463,3.055,1.227,1.071,1.456,0.1379,0.7563,0.2843,1.4076,0.2
"2024-01-24 11:05:00",203.1,1.649,135.4,0.3401,0.02728,24.5,63.19,1.129,1.148,19.12,22.37,7.217,0.01215,2.687,1.136,0.9949,1.452,0.1368,0.7348,0.2686,1.7574666666666667,0.2
"2024-01-24 12:05:00",342.1,1.789,214.3,0.3778,0.02773,36.25,92.41,1.499,1.874,27.09,30.44,9.469,0.005463,3.34,1.73,1.14,1.895,0.1763,0.8001,0.2939,1.7642,0.2
"2024-01-24 13:05:00",232.1,1.537,148.2,0.3259,0.02153,24.05,60.12,1.453,1.111,17.2,19.09,5.939,0.005463,2.274,1.302,0.8653,1.359,0.1373,0.6642,0.2416,1.5341176470588234,0.2
"2024-01-24 14:05:00",224.0,1.493,146.2,0.3179,0.03226,23.59,59.58,1.435,1.162,17.05,18.54,5.754,0.01294,2.353,1.542,0.831,1.54,0.1545,0.6545,0.2448,1.5546111111111112,0.7124705882352941
"2024-01-24 15:05:00",335.2,3.256,210.0,0.6415,0.05941,39.12,97.66,2.713,1.728,29.09,33.72,11.37,0.02354,4.387,1.894,1.533,2.276,0.2144,1.109,0.4212,1.8170555555555556,0.3693888888888889
"2024-01-24 16:05:00",243.1,1.956,165.6,0.3697,0.02225,29.64,74.67,1.761,1.261,21.46,24.98,8.145,0.005463,2.949,1.375,0.9185,1.363,0.1068,0.6146,0.2466,1.5730555555555557,0.3922222222222222
"2024-01-24 17:05:00",229.6,2.546,135.1,0.4593,0.03192,25.27,69.11,1.541,1.461,24.07,27.57,8.281,0.005463,3.256,2.616,1.012,1.898,0.1165,0.6662,0.2334,1.3747222222222222,0.35011111111111115
"2024-01-24 18:05:00",125.5,1.084,69.56,0.1747,0.00695,12.38,32.5,0.7949,0.6855,10.22,12.1,4.082,0.005463,1.497,0.7396,0.411,0.6606,0.04242,0.233,0.0858,1.0033888888888889,0.27944444444444444
"2024-01-24 19:05:00",40.9,0.3626,23.09,0.07161,0.00695,4.002,9.99,0.487,0.1779,2.874,3.209,0.9952,0.005463,0.3722,0.2718,0.1129,0.2003,0.01805,0.06848,0.02567,0.49050000000000005,0.2
"2024-01-24 20:05:00",25.1,0.2743,12.07,0.06463,0.00695,2.025,5.218,0.4299,0.1087,1.586,1.749,0.4958,0.005463,0.1788,0.337,0.06006,0.1653,0.00815,0.04945,0.004163,0.3785,0.2
"2024-01-24 21:05:00",5.915,0.01138,3.326,0.02033,0.00695,0.5393,1.356,0.2798,0.02554,0.3912,0.4278,0.1396,0.005463,0.06455,0.0856,0.03557,0.05139,0.01428,0.06614,0.0187,0.33011111111111113,0.2
"2024-01-24 22:05:00",1.879,0.01138,1.342,0.008949,0.00695,0.1526,0.513,0.2514,0.00519,0.1001,0.1072,0.05212,0.005463,0.03506,0.05737,0.02425,0.02734,0.02086,0.08362,0.0203,0.3276428571428571,0.20000000000000004
"2024-01-24 23:05:00",2.038,0.01138,0.9569,0.01978,0.00695,0.1287,0.3024,0.2583,0.01339,0.08068,0.07643,0.03388,0.005463,0.009829,0.0523,0.003735,0.01912,0.004008,0.004127,0.004163,"",""
"2024-01-25 00:05:00","","","","","","","","","","","","","","","","","","","","",0.5209999999999999,0.2
"2024-01-25 01:05:00","","","","","","","","","","","","","","","","","","","","",0.523375,0.2
"2024-01-25 02:05:00",19.82,0.3756,12.35,0.03687,0.00695,2.226,5.604,0.776,0.1342,1.766,2.059,0.8642,0.005463,0.4803,0.2587,0.1604,0.214,0.01462,0.08809,0.0254,0.39975,0.2
"2024-01-25 03:05:00",14.33,0.2072,6.885,0.04342,0.00695,1.11,2.432,0.4848,0.0466,0.6874,0.7395,0.2261,0.005463,0.08187,0.08316,0.03143,0.04977,0.004008,0.004127,0.004163,0.45933333333333337,0.2
"2024-01-25 04:05:00",68.86,0.8211,43.53,0.143,0.02416,8.06,25.12,1.241,0.4066,7.37,6.948,1.963,0.01469,0.7972,0.4099,0.203,0.4777,0.04746,0.1857,0.06068,0.8415,0.3066666666666667
"2024-01-25 05:05:00",91.58,0.8252,48.32,0.1807,0.01651,11.08,33.32,0.7646,0.764,13.85,15.57,4.171,0.005463,1.402,0.9347,0.3756,0.853,0.06734,0.2925,0.1073,0.7489444444444444,0.24138888888888893
"2024-01-25 06:05:00",135.0,1.137,73.47,0.2457,0.0252,12.41,31.83,1.065,0.6437,10.25,11.38,3.564,0.01351,1.271,0.7227,0.3911,0.9127,0.08203,0.3424,0.119,1.431,0.2
"2024-01-25 07:05:00",324.1,1.593,179.5,0.3394,0.03267,31.23,78.2,2.307,1.437,24.71,27.74,8.823,0.01792,3.169,1.272,0.923,1.514,0.1288,0.5887,0.2016,1.488611111111111,0.2
"2024-01-25 08:05:00",365.1,1.399,198.9,0.2947,0.02863,37.02,92.2,1.663,1.647,29.15,33.01,10.61,0.01322,3.791,1.44,1.091,1.655,0.1265,0.6662,0.2036,1.7265555555555556,0.22533333333333333
"2024-01-25 09:05:00",280.5,1.281,179.2,0.2659,0.02656,33.06,83.42,2.489,1.716,26.42,29.87,10.46,0.005463,4.402,1.906,1.228,2.347,0.2299,0.9006,0.3236,1.989222222222222,1.1980555555555557
"2024-01-25 10:05:00",318.7,1.478,198.9,0.3042,0.02829,37.55,94.88,1.733,1.807,29.72,33.27,10.38,0.005463,3.554,1.643,0.9564,1.704,0.1401,0.6482,0.2028,1.3832777777777778,0.7373888888888889
"2024-01-25 11:05:00",317.6,1.491,200.0,0.308,0.02102,37.07,92.53,1.324,1.782,28.98,32.04,9.919,0.005463,3.175,1.484,0.7748,1.479,0.11,0.4917,0.1546,1.1337222222222223,0.2
"2024-01-25 12:05:00",388.5,1.675,227.0,0.3687,0.03249,46.94,123.7,1.434,2.385,42.71,47.53,14.66,0.01109,5.273,2.342,1.403,2.246,0.1526,0.7986,0.2487,1.3128888888888888,0.4008888888888889
"2024-01-25 13:05:00",324.1,2.143,192.9,0.4773,0.03278,39.75,132.5,2.033,2.269,43.03,42.74,12.0,0.05613,4.364,2.628,1.341,2.407,0.1936,0.9092,0.3145,1.6679444444444445,0.7884444444444445
"2024-01-25 14:05:00",294.5,1.781,176.6,0.3821,0.03959,30.94,78.32,1.262,1.524,24.54,27.12,8.23,0.005463,2.919,1.871,0.8372,1.58,0.1291,0.5749,0.1996,3.034666666666667,1.328111111111111
"2024-01-25 15:05:00",258.1,2.269,144.0,0.4643,0.02841,26.86,70.79,1.281,1.306,23.61,26.04,7.175,0.005463,2.484,1.794,0.7659,1.307,0.07947,0.4978,0.1634,1.8780555555555556,0.7535555555555555
"2024-01-25 16:05:00",331.9,3.016,205.8,0.5775,0.0414,37.38,94.64,1.63,1.739,27.78,30.52,9.203,0.005463,3.335,2.147,0.9987,1.97,0.1667,0.6955,0.2331,2.2335000000000003,0.7611764705882352
"2024-01-25 17:05:00",356.9,3.026,221.8,0.5939,0.04088,42.69,108.7,1.912,2.002,32.2,35.66,10.83,0.005463,3.988,2.59,1.315,2.495,0.2026,0.8842,0.3118,2.017611111111111,0.5871764705882353
"2024-01-25 18:05:00",284.0,2.842,189.9,0.4875,0.0303,36.14,91.79,2.109,1.599,26.92,31.56,10.32,0.01133,3.835,2.084,1.345,2.228,0.1954,0.9896,0.3332,1.4014444444444445,0.5963888888888889
"2024-01-25 19:05:00",256.9,1.892,183.2,0.3355,0.01974,34.26,86.09,1.569,1.403,24.08,27.6,8.336,0.005463,2.725,1.68,0.7995,1.538,0.1247,0.6024,0.2104,1.1078333333333332,0.32027777777777783
"2024-01-25 20:05:00",188.0,1.51,112.2,0.2782,0.00695,19.47,48.23,1.206,0.8397,14.07,16.18,5.106,0.005463,1.715,1.141,0.5026,0.9439,0.06831,0.3346,0.1099,0.9123749999999999,0.4018333333333333
"2024-01-25 21:05:00",2.827,0.01138,1.892,0.02003,0.00695,0.295,0.7196,0.2754,0.01633,0.208,0.2275,0.08474,0.005463,0.03674,0.06842,0.02082,0.03814,0.02426,0.09071,0.02882,0.373,0.2
"2024-01-25 22:05:00",9.486,0.01138,4.814,0.02569,0.00695,0.7028,1.659,0.2966,0.02137,0.4082,0.4481,0.1281,0.005463,0.04639,0.05797,0.02267,0.02417,0.004008,0.004127,0.004163,0.2,0.2
"2024-01-25 23:05:00",17.67,0.5732,7.89,0.04107,0.00695,1.302,3.1,2.311,0.05382,0.8909,0.9746,0.3038,0.005463,0.1103,0.2135,0.0385,0.07589,0.004008,0.01251,0.004163,"",""
"2024-01-26 00:05:00",47.54,0.6017,21.25,0.04937,0.00695,3.662,8.3,3.149,0.138,2.498,2.782,1.035,0.005463,0.426,0.24,0.1282,0.1541,0.1179,0.4648,0.09209,0.9958823529411764,0.2
"2024-01-26 01:05:00",100.4,0.4778,48.21,0.1271,0.01781,8.787,21.92,1.269,0.39,7.393,8.134,2.577,0.005463,0.9999,0.4417,0.2974,0.5143,0.06389,0.2589,0.08356,1.238235294117647,0.2
"2024-01-26 02:05:00",93.77,0.3389,44.64,0.04519,0.00695,8.512,22.45,1.067,0.4293,8.206,8.969,2.47,0.005463,0.7632,0.794,0.1575,0.4158,0.02155,0.0854,0.004163,0.9377777777777777,0.2
"2024-01-26 03:05:00",50.79,0.2793,89.79,0.08606,0.00695,54.12,222.2,0.9875,4.874,110.1,119.2,19.15,0.005463,4.461,8.068,0.9232,3.526,0.109,0.5625,0.1468,0.5033888888888889,0.2
"2024-01-26 04:05:00",88.83,0.2256,20.21,0.06273,0.00695,6.032,19.93,0.4496,0.3911,8.778,9.236,1.647,0.005463,0.5315,0.646,0.2192,0.4579,0.04024,0.1804,0.0703,0.30452941176470594,0.40800000000000003
"2024-01-26 05:05:00",79.46,0.8903,45.0,0.1763,0.01684,8.115,22.02,0.7633,0.4239,7.346,8.056,2.159,0.005463,0.6717,0.5851,0.2115,0.5335,0.05721,0.2349,0.08801,0.8897222222222223,0.2
"2024-01-26 06:05:00",92.76,1.089,52.39,0.2413,0.02266,8.39,21.29,0.9183,0.4438,6.457,7.419,2.481,0.005463,0.87,0.479,0.2362,0.5551,0.04129,0.1829,0.06463,0.7412777777777778,0.2
"2024-01-26 07:05:00",201.5,0.8733,112.5,0.1729,0.00695,19.78,49.25,1.07,0.9477,15.51,17.95,6.2,0.005463,2.317,0.9446,0.6346,0.9623,0.05502,0.3416,0.0969,0.7535000000000001,0.2
"2024-01-26 08:05:00",339.3,0.8681,145.3,0.1824,0.0169,28.52,78.58,1.377,1.592,29.39,32.94,9.331,0.01254,4.098,1.784,1.06,1.715,0.1134,0.6171,0.1821,0.8751666666666666,0.2
"2024-01-26 09:05:00",273.4,2.8,186.0,0.4798,0.02922,35.21,91.39,2.331,1.705,27.64,32.16,10.34,0.005463,3.574,2.083,0.9788,1.754,0.1087,0.6044,0.1937,1.321777777777778,0.6958333333333333
"2024-01-26 10:05:00",182.3,1.733,109.8,0.3627,0.02284,22.91,65.77,1.215,1.363,23.29,26.37,6.893,0.013,2.198,1.947,0.644,1.374,0.1009,0.5232,0.187,1.2571666666666668,0.3014705882352941
"2024-01-26 11:05:00",68.38,0.355,40.51,0.08463,0.00695,6.8,16.16,0.5033,0.2477,4.259,4.635,1.441,0.005463,0.6426,0.2399,0.1748,0.2896,0.02646,0.1213,0.03782,0.4107777777777778,0.2
"2024-01-26 12:05:00",14.7,0.01138,8.301,0.01928,0.00695,1.42,3.425,0.2754,0.06323,0.9267,1.019,0.2992,0.005463,0.1004,0.1031,0.03676,0.07597,0.004008,0.004127,0.004163,1.0039411764705883,0.2
"2024-01-26 13:05:00",15.51,0.02522,3.309,0.0309,0.00695,0.5241,1.287,0.3082,0.02921,0.3552,0.38,0.1159,0.005463,0.04743,0.0993,0.02723,0.04605,0.004008,0.004127,0.004163,0.7836666666666666,0.22541176470588237
"2024-01-26 14:05:00",27.09,0.2618,15.02,0.1074,0.00695,3.556,22.8,0.3723,0.2278,6.219,3.759,0.6392,0.02995,0.1483,0.2172,0.04401,0.192,0.01485,0.05412,0.01409,0.7737222222222222,0.2
"2024-01-26 15:05:00",111.6,0.7039,51.14,0.1811,0.01394,8.607,20.16,0.6509,0.3466,6.109,6.845,2.399,0.005463,0.9876,0.3901,0.3049,0.3732,0.02168,0.1631,0.04848,0.6008888888888889,0.2
"2024-01-26 16:05:00",7.366,0.01138,3.991,0.02909,0.00695,0.6583,1.545,0.2999,0.02591,0.4167,0.4299,0.1255,0.005463,0.04464,0.07659,0.02287,0.04173,0.01231,0.04269,0.004163,0.5033529411764706,0.2
"2024-01-26 17:05:00",33.42,0.2246,23.16,0.06817,0.00695,3.942,9.727,0.4334,0.2049,2.728,2.849,0.8143,0.005463,0.3551,0.4443,0.1084,0.3102,0.02774,0.0708,0.02293,0.6876666666666668,0.20000000000000004
"2024-01-26 18:05:00",11.48,0.01138,6.808,0.008949,0.00695,1.125,2.806,0.2725,0.06928,0.7957,0.8172,0.2419,0.005463,0.09327,0.2015,0.03543,0.1153,0.01231,0.01306,0.004163,"",""
"2024-01-26 19:05:00",20.39,0.01138,13.22,0.02452,0.00695,2.187,5.52,0.279,0.1102,1.492,1.486,0.3881,0.005463,0.1177,0.2606,0.04122,0.1404,0.01329,0.004127,0.004163,"",""
"2024-01-26 20:05:00","","","","","","","","","","","","","","","","","","","","",0.5247272727272727,0.2
"2024-01-26 21:05:00","","","","","","","","","","","","","","","","","","","","",0.21166666666666667,0.2
"2024-01-26 22:05:00",5.226,0.01138,3.209,0.02108,0.00695,0.4673,1.239,0.2672,0.02822,0.3299,0.3064,0.08118,0.005463,0.2478,0.07873,0.01534,0.03754,0.004008,0.004127,0.004163,0.27566666666666667,0.2
"2024-01-26 23:05:00",8.924,0.01138,5.761,0.008949,0.00695,0.8321,2.141,0.2714,0.05871,0.6013,0.5827,0.1574,0.005463,0.04929,0.1062,0.02054,0.0565,0.004008,0.004127,0.004163,0.23444444444444443,0.2
"2024-01-27 00:05:00",13.31,0.08271,7.645,0.0372,0.00695,1.159,3.024,0.3178,0.05161,0.7655,0.7453,0.1933,0.005463,0.05871,0.1439,0.02792,0.08759,0.009663,0.004127,0.004163,0.4500555555555556,0.2
"2024-01-27 01:05:00",20.36,0.4904,14.04,0.09529,0.00695,2.3,5.942,0.3697,0.1058,1.495,1.516,0.4205,0.005463,0.1698,0.1978,0.0856,0.1486,0.02098,0.078,0.02291,0.3778888888888889,0.2
"2024-01-27 02:05:00",21.42,0.1736,14.49,0.04229,0.00695,2.298,5.771,0.3493,0.1096,1.461,1.489,0.3643,0.005463,0.1242,0.1936,0.09597,0.1582,0.06147,0.154,0.08783,0.2,0.2
"2024-01-27 03:05:00",35.06,0.2322,22.67,0.05919,0.00695,3.256,8.451,0.4657,0.1667,2.146,2.25,0.5658,0.005463,0.1719,0.2338,0.05423,0.1503,0.01963,0.03112,0.0144,0.4698888888888889,0.2
"2024-01-27 04:05:00",32.61,0.2008,22.61,0.0454,0.00695,3.19,8.896,0.4466,0.2067,2.426,2.652,0.7635,0.005463,0.2601,0.3162,0.08436,0.2219,0.02783,0.06084,0.02242,0.8284444444444445,0.2
"2024-01-27 05:05:00",39.24,0.3099,28.56,0.07406,0.00695,4.309,11.78,0.6254,0.2495,3.193,3.431,0.9782,0.005463,0.3338,0.3757,0.115,0.3304,0.04456,0.1125,0.04277,1.0422222222222222,0.2
"2024-01-27 06:05:00",40.42,0.2473,27.61,0.04363,0.00695,3.768,10.36,0.5223,0.2198,2.65,2.751,0.729,0.005463,0.2242,0.2759,0.07601,0.1801,0.0271,0.04676,0.02519,1.2758333333333334,0.2
"2024-01-27 07:05:00",27.91,0.2557,18.08,0.05835,0.00695,2.564,7.055,0.4216,0.141,1.842,1.863,0.4851,0.005463,0.1449,0.1995,0.04706,0.1227,0.02114,0.004127,0.004163,0.9808823529411765,0.2
"2024-01-27 08:05:00",19.94,0.1087,13.13,0.04699,0.00695,1.995,5.244,0.3694,0.104,1.379,1.369,0.3591,0.005463,0.1157,0.1776,0.04426,0.1146,0.01762,0.03423,0.0102,0.8596111111111111,0.2
"2024-01-27 09:05:00",26.46,0.09343,17.78,0.05368,0.00695,2.595,6.222,0.2987,0.124,1.623,1.556,0.347,0.005463,0.09017,0.1507,0.03125,0.108,0.004008,0.004127,0.004163,0.542235294117647,0.2
"2024-01-27 10:05:00",12.55,0.1851,7.261,0.07054,0.00695,1.079,2.586,0.4209,0.0501,0.7055,0.6599,0.17,0.005463,0.04993,0.1153,0.02192,0.07074,0.01255,0.004127,0.004163,0.6070555555555556,0.2
"2024-01-27 11:05:00",16.85,0.1554,11.53,0.06218,0.00695,1.686,4.034,0.4539,0.07992,1.065,1.055,0.2709,0.005463,0.09501,0.1201,0.04119,0.09761,0.01766,0.004127,0.01359,0.40452941176470586,0.2
"2024-01-27 12:05:00",14.65,0.201,9.135,0.06917,0.00695,1.35,3.187,0.4656,0.06392,0.8865,0.8365,0.2346,0.005463,0.08155,0.1262,0.03915,0.1123,0.01746,0.0479,0.01774,0.5880555555555556,0.2
"2024-01-27 13:05:00",71.78,0.3728,43.73,0.09494,0.00695,7.117,14.66,0.5277,0.2405,3.825,3.293,0.7371,0.005463,0.1968,0.2423,0.05842,0.1662,0.01802,0.05726,0.01707,1.7869444444444444,0.2
"2024-01-27 14:05:00",46.44,0.3409,31.19,0.08997,0.00695,5.374,12.7,0.482,0.2312,3.529,3.56,0.911,0.005463,0.2566,0.4425,0.06924,0.2568,0.02933,0.06321,0.02098,1.628111111111111,0.2
"2024-01-27 15:05:00",75.71,0.282,55.13,0.07844,0.00695,8.548,20.66,0.5186,0.3446,5.219,5.056,1.138,0.005463,0.2958,0.4734,0.08107,0.284,0.02912,0.06382,0.0253,1.7092222222222224,0.2
"2024-01-27 16:05:00","","","","","","","","","","","","","","","","","","","","",1.9076470588235295,0.2
"2024-01-27 17:05:00","","","","","","","","","","","","","","","","","","","","",0.9536470588235294,0.2
"2024-01-27 18:05:00",13.14,0.01138,9.582,0.02259,0.00695,2.296,6.217,0.3019,0.07228,1.44,1.325,0.2322,0.005463,0.06665,0.1242,0.02227,0.06072,0.004008,0.004127,0.004163,0.432875,0.2
"2024-01-27 19:05:00",10.55,0.01138,6.797,0.008949,0.00695,1.129,2.773,0.3055,0.05646,0.7403,0.7335,0.1914,0.005463,0.0584,0.1367,0.01898,0.05795,0.004008,0.004127,0.004163,0.38079999999999997,0.2
"2024-01-27 20:05:00",8.857,0.01138,5.613,0.008949,0.00695,0.9156,2.226,0.3283,0.03567,0.5762,0.5928,0.1524,0.005463,0.0441,0.1047,0.0167,0.04173,0.004008,0.004127,0.004163,0.2,0.2
"2024-01-27 21:05:00",13.94,0.01138,8.17,0.008949,0.00695,1.388,3.426,0.3157,0.05774,0.9726,1.035,0.2711,0.005463,0.07379,0.1144,0.02237,0.05655,0.004008,0.004127,0.004163,0.2,0.2
"2024-01-27 22:05:00",12.08,0.01138,6.853,0.008949,0.00695,1.14,2.814,0.2895,0.05028,0.795,0.8452,0.2244,0.005463,0.06265,0.1111,0.0216,0.05068,0.004008,0.004127,0.004163,0.2,0.2
"2024-01-27 23:05:00",20.27,0.1588,10.57,0.04425,0.00695,1.806,4.696,0.3987,0.09109,1.36,1.436,0.3921,0.005463,0.1143,0.2129,0.03039,0.09676,0.01021,0.004127,0.004163,"",""
"2024-01-28 00:05:00",16.79,0.08561,9.374,0.03302,0.00695,1.497,3.887,0.3263,0.08124,1.099,1.175,0.3273,0.005463,0.09928,0.1404,0.03231,0.07572,0.01434,0.01451,0.004163,0.6323529411764706,0.2
"2024-01-28 01:05:00",125.3,0.7136,66.83,0.2212,0.02726,8.113,21.55,0.6169,0.4885,6.215,7.0,2.274,0.01294,0.7804,0.5535,0.1942,0.5414,0.05569,0.1263,0.04526,0.6849444444444445,0.2
"2024-01-28 02:05:00",206.5,0.4109,100.3,0.09942,0.00695,15.96,36.37,1.353,0.5574,10.26,11.56,3.895,0.005463,1.402,0.4658,0.377,0.4961,0.02644,0.1695,0.04951,0.363,0.2
